block,bin,mining_area,pit_name,bench_rl,tonnes_wt,pot_ore_wt,pot_ore_dt,hg_l_wt,hg_l_dt,hg_l_fe,hg_f_wt,hg_f_dt,hg_f_fe,lg_l_wt,lg_l_dt,lg_l_fe,lg_f_wt,lg_f_dt,lg_f_fe
3554,30,Del,6b1,1090,0.041293498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,50,Del,6b1,1090,1.41254721,1.41254721,1.360525,0.5898949,0.5745268,60.69139856,0.82694115,0.7859982,57.74824293,0.5151725,0.4945656,62.28410346,0.50391611,0.4535245,61.18836579
3556,90,Del,6b1,1090,0.79931877,0.79931877,0.7793358,0.290680816,0.2848672,63.70715196,0.51614677,0.4944686,62.75071461,0.25572031,0.2454915,64.89128952,0.34894644,0.3140518,64.36223897
3557,10,Del,6b1,1100,0.044905547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,30,Del,6b1,1100,0.03466086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,50,Del,6b1,1100,0.797192265,0.79105036,0.7622037,0.349532933,0.3405209,60.78394601,0.44357374,0.4216828,57.60394543,0.31032302,0.2979101,61.97457891,0.27326744,0.2459407,60.7351203
3560,90,Del,6b1,1100,0.186109152,0.184166872,0.1795627,0.066983,0.06564334,63.68873065,0.118913777,0.1139194,62.7264013,0.058742854,0.05639314,64.89571249,0.080322956,0.07229066,64.32308129
3561,10,Del,6b2,1060,0.032185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,50,Del,6b2,1060,0.81032863,0.76983963,0.7391268,0.304288406,0.2959134,60.33584488,0.46731835,0.4432134,58.06979211,0.25210594,0.2420217,62.96693644,0.28102333,0.252921,61.92681905
3563,90,Del,6b2,1060,0.312176717,0.312176717,0.3043723,0.112651938,0.1103989,63.54941942,0.202477454,0.1939734,62.22314503,0.099056917,0.09509464,64.77562773,0.13586467,0.1222782,64.09197224
3564,10,Del,6b2,1070,0.045666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,30,Del,6b2,1070,0.123434775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,50,Del,6b2,1070,0.99424654,0.98037354,0.9432892,0.38098476,0.3708662,60.3044656,0.60266042,0.5724229,57.7169921,0.31702375,0.3043428,62.6079605,0.35438756,0.3189488,61.56657119
3567,90,Del,6b2,1070,0.6122012,0.6083562,0.5931473,0.220308775,0.2159026,63.54728938,0.39378361,0.3772447,62.25512512,0.196339583,0.188486,64.70241822,0.26378056,0.2374025,64.18356167
3568,10,Del,6b2,1080,0.128139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,30,Del,6b2,1080,0.29414224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,50,Del,6b2,1080,1.7106881,1.6874241,1.622023,0.65364275,0.6360235,60.43049038,1.03881304,0.9859998,57.46806135,0.55554906,0.5333271,62.40356059,0.63302167,0.5697195,61.1066481
3571,90,Del,6b2,1080,1.03805928,1.02225528,0.9966989,0.374977857,0.3674783,63.60166573,0.65680647,0.6292206,62.55655012,0.32719948,0.3141115,64.78271569,0.44213988,0.3979259,64.28853211
3572,10,Del,6b2,1090,0.239924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,30,Del,6b2,1090,0.59009919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,50,Del,6b2,1090,2.24232791,2.19218491,2.102051,0.87221165,0.8477396,59.70506273,1.32373715,1.254311,56.12676681,0.73197281,0.7026939,61.73528758,0.81144233,0.7302981,59.99542789
3575,90,Del,6b2,1090,1.08687818,1.07336718,1.046533,0.409843061,0.4016462,63.47840961,0.6731595,0.6448868,62.70103528,0.34999146,0.3359918,64.72075509,0.45443577,0.4089922,64.2819423
3576,10,Del,6b2,1100,0.864117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,30,Del,6b2,1100,0.62422302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,50,Del,6b2,1100,1.53392488,1.43916888,1.383097,0.59597719,0.5799089,59.56007918,0.84639905,0.8031879,56.97232615,0.47546469,0.4564461,61.90391812,0.498737,0.4488633,60.78473335
3579,90,Del,6b2,1100,0.924624,0.911148,0.8883693,0.369915205,0.3625169,63.28266075,0.54890647,0.5258524,62.60986543,0.31283625,0.3003228,64.57452448,0.36914045,0.3322264,64.14256062
3580,10,Del,6b2,1110,0.649889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,30,Del,6b2,1110,0.65790217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,50,Del,6b2,1110,1.33102599,1.22827499,1.180219,0.54369676,0.5290379,59.3688146,0.68635343,0.6511809,57.28863362,0.42091854,0.4040818,61.71169303,0.38969533,0.3507258,61.10945645
3583,90,Del,6b2,1110,0.60843759,0.58541159,0.5707763,0.269237246,0.2638525,63.02417828,0.32037975,0.3069238,62.47369217,0.22908677,0.2199233,64.32227508,0.21301556,0.191714,63.88373306
3584,10,Del,6b2,1120,0.932635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,30,Del,6b2,1120,0.62188977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,50,Del,6b2,1120,1.19639595,1.09996095,1.058168,0.50510622,0.4917353,59.33222813,0.59651349,0.5664324,56.87431545,0.39423615,0.3784667,61.42497081,0.33798433,0.3041859,60.82110644
3587,90,Del,6b2,1120,0.52855426,0.51759826,0.5046583,0.230885204,0.2262675,63.27973306,0.29059582,0.2783908,62.67795487,0.199539167,0.1915576,64.53362853,0.19442244,0.1749802,64.02768428
3588,10,Del,6b2,1130,0.976462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,30,Del,6b2,1130,0.49129492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,50,Del,6b2,1130,0.8114815,0.6967225,0.671099,0.321541874,0.3132437,59.52168232,0.37656943,0.3578553,57.19510931,0.25156063,0.2414982,61.47236708,0.21166388,0.1904975,60.95473694
3591,90,Del,6b2,1130,0.49543,0.469188,0.4574583,0.209106122,0.204924,63.60810837,0.26360584,0.2525344,62.87407181,0.183789689,0.1764381,64.72365096,0.17745244,0.1597072,64.15128435
3592,10,Del,6b2,1140,0.891845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,30,Del,6b2,1140,0.26828467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,50,Del,6b2,1140,0.8858439,0.7240989,0.6972917,0.33384626,0.3251603,59.68393743,0.3916164,0.3721314,57.30627139,0.26322188,0.252693,61.43599941,0.22517144,0.2026543,61.06686609
3595,90,Del,6b2,1140,0.45506154,0.43266154,0.421845,0.189640817,0.185848,63.35231479,0.24634342,0.235997,62.73761955,0.159496042,0.1531162,64.58694116,0.165739,0.1491651,64.12518746
3596,10,Del,6b2,1150,0.549696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,30,Del,6b2,1150,0.057768555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,50,Del,6b2,1150,0.79459999,0.69602299,0.6689486,0.342926235,0.333669,59.69906704,0.35327067,0.3352796,56.44716529,0.28573094,0.2743017,61.02125506,0.20470188,0.1842317,60.34073398
3599,90,Del,6b2,1150,0.7026871,0.6533601,0.6370261,0.300085407,0.2940837,63.14956592,0.35797756,0.3429425,62.60334021,0.2521324,0.2420471,64.39993704,0.23909778,0.215188,63.98194137
3600,10,Del,6b2,1160,0.440814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,30,Del,6b2,1160,0.003789156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,50,Del,6b2,1160,0.68365663,0.55375563,0.5351079,0.271008676,0.2644026,60.2887604,0.28421533,0.2707052,57.21905231,0.232019896,0.2227391,61.5321064,0.17164566,0.1544811,60.87782907
3603,90,Del,6b2,1160,0.59175556,0.56845456,0.5542432,0.273105511,0.2676434,63.78480471,0.29916461,0.2865997,63.43575377,0.236638958,0.2271734,64.88440108,0.20445166,0.1840065,64.33155894
3604,10,Del,6b2,1170,0.466229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,30,Del,6b2,1170,0.010338931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,50,Del,6b2,1170,0.49696463,0.41095963,0.3973582,0.204985806,0.2000583,60.42852508,0.207078212,0.1972998,57.48116318,0.176074165,0.1690312,61.64751833,0.12564022,0.1130762,60.95188908
3607,90,Del,6b2,1170,0.493555,0.486024,0.4738734,0.239286123,0.2345004,63.20826745,0.24986743,0.239373,62.64726598,0.207289479,0.1989979,64.41223249,0.16630467,0.1496742,63.81381026
3608,10,Del,6b2,1180,0.346142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,50,Del,6b2,1180,0.342987257,0.299126257,0.2900574,0.151266338,0.1478506,60.58909467,0.14898824,0.1422068,57.99322536,0.12925854,0.1240882,61.92486473,0.090379433,0.08134149,61.27039227
3610,90,Del,6b2,1180,0.320515923,0.310468923,0.3027072,0.158579285,0.1554077,62.78512583,0.153757309,0.1472995,62.25712239,0.136539165,0.1310776,64.09384212,0.10037981,0.09034183,63.52143852
3611,10,Del,6b2,1190,0.347972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,50,Del,6b2,1190,0.302733335,0.279693335,0.2712496,0.141202463,0.1380287,60.75172772,0.13956956,0.1332209,58.35666926,0.12132948,0.1164763,62.10793097,0.085297589,0.07676783,61.47842136
3613,90,Del,6b2,1190,0.179435282,0.165615282,0.1614749,0.086168724,0.08444535,62.51592302,0.080406649,0.07702957,61.93145048,0.073932677,0.07097537,63.91104407,0.051730344,0.04655731,63.30503201
3614,10,Del,6b2,1200,0.263847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,50,Del,6b2,1200,0.23958851,0.20771951,0.2017095,0.106220888,0.1038992,60.86777377,0.102383901,0.09781033,58.46466319,0.092142042,0.08845636,62.17333609,0.063359178,0.05702326,61.4996056
3616,90,Del,6b2,1200,0.087347503,0.074240503,0.07238449,0.039638602,0.03884583,62.20549284,0.03500904,0.03353866,61.57198886,0.034006979,0.0326467,63.70619389,0.022087589,0.01987883,63.05803712
3617,10,Del,6b2,1210,0.278844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,50,Del,6b2,1210,0.141953712,0.104700712,0.1015872,0.053366699,0.05218362,60.97192951,0.051748361,0.04940357,58.76344564,0.046290771,0.04443914,62.36356059,0.032179778,0.0289618,61.68045494
3619,90,Del,6b2,1210,0.011913451,0.008655451,0.008439065,0.004778922,0.004683344,62.10765214,0.003920376,0.00375572,61.46855996,0.004151202,0.003985154,63.64040135,0.002432773,0.002189496,62.91685392
3620,10,Del,6b2,1220,0.252584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,50,Del,6b2,1220,0.022671506,0.007054506,0.006830701,0.00314254,0.003069424,59.98372985,0.003944408,0.003761277,57.39784653,0.002673681,0.002566734,61.54494389,0.002471014,0.002223913,61.18890442
3622,10,Del,6b2,1230,0.204573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,10,Del,6b2,1240,0.099274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,10,Del,6b2,1250,0.02638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,90,Del,p11,840,0.13224275,0.13224275,0.1203409,0.025355806,0.0235809,64.06791089,0.10995456,0.09676001,63.10724854,0.019270727,0.01830719,65.00418688,0.063742634,0.05736837,64.67269333
3626,90,Del,p11,850,0.34711747,0.34711747,0.3158769,0.066555193,0.06189633,64.21033363,0.28861431,0.2539806,63.40076762,0.050715527,0.04817975,65.12059527,0.16849933,0.1516494,64.89122278
3627,50,Del,p11,860,0.006742343,0.005256343,0.004783272,0.001007834,0.000937286,62.95719374,0.004370439,0.003845986,60.81787609,0.00073927,0.000702306,64.22269435,0.002367315,0.002130583,63.32891044
3628,90,Del,p11,860,0.60445892,0.58875792,0.5357697,0.11288656,0.1049845,64.27914597,0.48952864,0.4307852,63.54258921,0.086102295,0.08179718,65.17932525,0.28872222,0.25985,64.9113604
3629,10,Del,p11,870,0.088297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,50,Del,p11,870,0.13379181,0.11649881,0.1056809,0.029054205,0.0268308,60.70679965,0.08984368,0.07885009,59.84383784,0.019760263,0.01877225,62.89192825,0.046987833,0.04228905,62.68440648
3631,90,Del,p11,870,0.79969513,0.79129813,0.7200813,0.15172097,0.1411005,64.24250091,0.65793272,0.5789808,63.46706143,0.11564263,0.1098605,65.14926657,0.38720899,0.3484881,64.83824842
3632,10,Del,p11,880,0.196269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,50,Del,p11,880,0.17372606,0.13730106,0.124058,0.03732502,0.0342531,60.13814808,0.10272885,0.08980486,59.6614593,0.024947894,0.0237005,62.531339,0.052777423,0.04749968,62.61686395
3634,90,Del,p11,880,0.99748933,0.97744033,0.8894707,0.18879118,0.1755758,64.15992979,0.81124431,0.713895,63.37072259,0.143597683,0.1364178,65.0971794,0.47576199,0.4281858,64.78743573
3635,10,Del,p11,890,0.406522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,50,Del,p11,890,0.25066263,0.19475063,0.1756805,0.05349007,0.04893791,59.64696899,0.14519927,0.1267426,59.2748768,0.035346989,0.03357964,62.24762981,0.073019444,0.0657175,62.56806787
3637,90,Del,p11,890,1.1813534,1.1717824,1.066322,0.22467387,0.2089467,64.25766475,0.9742904,0.8573756,63.49832442,0.17117758,0.1626187,65.16997123,0.57480755,0.5173268,64.89209722
3638,10,Del,p11,900,0.618957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,50,Del,p11,900,0.39400421,0.33118521,0.2983624,0.096418892,0.08796594,59.0317798,0.24128317,0.2103964,58.86974302,0.06303861,0.05988668,61.81733567,0.11753266,0.1057794,62.21603639
3640,90,Del,p11,900,1.3247056,1.3074736,1.189801,0.25069086,0.2331425,64.3504509,1.087112,0.9566586,63.68958791,0.191279685,0.1817157,65.2474057,0.64656334,0.581907,65.01866793
3641,10,Del,p11,910,0.951963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,30,Del,p11,910,0.030259438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,50,Del,p11,910,0.77653598,0.67599298,0.6050539,0.2391664,0.216547,57.90741502,0.44870256,0.388507,57.68918192,0.153082315,0.1454282,61.10497139,0.20607033,0.1854633,61.32993428
3644,90,Del,p11,910,1.5853536,1.5447396,1.405713,0.3198842,0.2974923,64.28791938,1.259342,1.108221,63.77115305,0.24659053,0.234261,65.24112848,0.75697177,0.6812746,65.07105065
3645,10,Del,p11,920,1.288148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,30,Del,p11,920,0.077572472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,50,Del,p11,920,0.86929359,0.77594359,0.6943739,0.26961441,0.2439857,58.09001921,0.52024901,0.4503883,57.80818463,0.173172316,0.1645137,61.24563486,0.24129334,0.217164,61.50887348
3648,90,Del,p11,920,1.7279726,1.6441846,1.496208,0.34455752,0.3204385,64.36789587,1.3361012,1.175769,63.93035537,0.26486852,0.2516251,65.30984389,0.80994978,0.7289548,65.1587986
3649,10,Del,p11,930,1.60084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,30,Del,p11,930,0.069295753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,50,Del,p11,930,0.96297548,0.82799148,0.7415379,0.29694513,0.2691332,58.32882008,0.54528825,0.4724047,57.74283363,0.196179474,0.1863705,61.43291991,0.25819155,0.2323724,61.44960417
3652,90,Del,p11,930,1.1631305,1.0707045,0.9743411,0.2562229,0.2382873,64.13546169,0.8364247,0.7360537,63.68335218,0.20095242,0.1909048,65.17667445,0.50953067,0.4585776,64.99818351
3653,10,Del,p11,940,1.377819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,30,Del,p11,940,0.068371124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,50,Del,p11,940,1.21905281,0.94284281,0.8457032,0.33357243,0.3032321,58.66371008,0.62534821,0.5424711,58.17307134,0.22220147,0.2110914,61.63062067,0.30805167,0.2772465,61.68981755
3656,90,Del,p11,940,1.5341886,1.4450846,1.315027,0.34882076,0.3244033,64.00368615,1.1257085,0.9906235,63.46764134,0.27155632,0.2579785,65.07831467,0.68088367,0.6127953,64.8605709
3657,10,Del,p11,950,1.038546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,30,Del,p11,950,0.052223404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,50,Del,p11,950,1.3997117,1.2239607,1.099669,0.41944725,0.381952,59.40633902,0.8257615,0.7177166,58.80179029,0.28726779,0.2729044,62.07918964,0.41840044,0.3765604,62.20141311
3660,90,Del,p11,950,1.950672,1.8699,1.701609,0.46697323,0.4342851,63.98501353,1.4401409,1.267324,63.3692205,0.36531905,0.3470531,65.07080905,0.86964856,0.7826837,64.80413735
3661,10,Del,p11,960,0.847545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,30,Del,p11,960,0.09413818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,50,Del,p11,960,1.6072436,1.4150796,1.27148,0.48905436,0.4453938,59.45590621,0.950362,0.8260863,58.69370549,0.33644305,0.3196209,62.10342628,0.48336956,0.4350326,62.17968722
3664,90,Del,p11,960,2.3492876,2.2832066,2.077718,0.57670592,0.5363365,63.99953201,1.7515704,1.541382,63.33126636,0.44992189,0.4274258,65.0832121,1.0574431,0.9516988,64.79678865
3665,10,Del,p11,970,0.880716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,30,Del,p11,970,0.1298405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,50,Del,p11,970,1.6023359,1.3712889,1.230579,0.50042769,0.4550191,59.17589174,0.8934277,0.7755601,58.32072846,0.34474737,0.32751,61.93449055,0.445713,0.4011417,61.86479491
3668,90,Del,p11,970,2.7576273,2.7096263,2.46576,0.72760527,0.6766729,63.96320438,2.0330534,1.789087,63.16070711,0.56140537,0.5333351,65.05945887,1.2383111,1.11448,64.79441802
3669,10,Del,p11,980,0.796242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,30,Del,p11,980,0.17248867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,50,Del,p11,980,1.87177,1.665125,1.494706,0.61581039,0.5603246,59.07578393,1.0761586,0.9343812,58.29988018,0.41939137,0.3984218,61.90161532,0.532316,0.4790844,61.82964213
3672,90,Del,p11,980,2.9705737,2.9063527,2.644781,0.83532516,0.7768524,63.97313956,2.1226455,1.867928,63.17159976,0.64059348,0.6085638,65.06293013,1.3094688,1.178522,64.81023434
3673,10,Del,p11,990,0.901823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,30,Del,p11,990,0.13637125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,50,Del,p11,990,1.2652554,1.0939604,0.9803578,0.40096229,0.3638002,58.3905314,0.71123519,0.6165576,57.87872536,0.25364021,0.2409582,61.33289923,0.34044444,0.3064,61.55339426
3676,90,Del,p11,990,2.4753418,2.4142208,2.196941,0.70059667,0.6515549,63.92580272,1.7561204,1.545386,63.39234599,0.51045242,0.4849298,65.00066195,1.0906271,0.9815644,64.80313263
3677,10,Del,p11,1000,0.774233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,30,Del,p11,1000,0.11452075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,50,Del,p11,1000,1.8218687,1.5743807,1.416573,0.56754415,0.5181794,59.0350755,1.0322112,0.8983936,58.36748503,0.35339021,0.3357207,61.73669065,0.52375134,0.4713762,61.96780406
3680,90,Del,p11,1000,2.7572782,2.7096572,2.465788,0.85587172,0.7959607,63.71762576,1.8975307,1.669827,62.88076549,0.61019263,0.579683,64.8477323,1.1932289,1.073906,64.61343637
3681,10,Del,p11,1010,0.855085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,30,Del,p11,1010,0.102618428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,50,Del,p11,1010,1.8562523,1.6491363,1.487476,0.60766149,0.5572255,59.56393417,1.0664075,0.9302502,58.75124886,0.37799021,0.3590907,62.09206755,0.56731978,0.5105878,62.22089129
3684,90,Del,p11,1010,2.8110968,2.7435088,2.496593,0.9304685,0.8653357,63.44697324,1.8537022,1.631258,63.14145279,0.65005369,0.617551,64.65547623,1.17531,1.057779,64.39830532
3685,10,Del,p11,1020,0.773645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,30,Del,p11,1020,0.13822715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,50,Del,p11,1020,2.2954294,2.0547904,1.850216,0.77847633,0.7124901,59.55889773,1.3068593,1.137726,58.88115065,0.46497937,0.4417304,62.12392672,0.71250122,0.6412511,62.36719906
3688,90,Del,p11,1020,3.1203605,3.0816725,2.804322,1.118771,1.040457,63.22643896,2.004392,1.763865,62.36304933,0.76103063,0.7229791,64.49322671,1.2918167,1.162635,64.22446254
3689,10,Del,p11,1030,2.041707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,30,Del,p11,1030,0.297956875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,50,Del,p11,1030,1.77232215,1.54510315,1.490875,0.59430114,0.5793807,59.62905737,0.95792524,0.9114938,58.10144512,0.41274156,0.3962319,62.11448902,0.53676655,0.4830899,61.94830196
3692,90,Del,p11,1030,2.09567801,2.06064001,2.009124,0.77397316,0.7584937,63.28986648,1.30545931,1.25063,62.69795943,0.60612489,0.5818799,64.53683827,0.88103667,0.792933,64.28364187
3693,10,Del,p11,1040,2.067385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,30,Del,p11,1040,0.39717574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,50,Del,p11,1040,2.34286112,2.09369312,2.017272,0.82300778,0.8018471,59.58361762,1.27867378,1.215425,57.70460703,0.58554875,0.5621268,62.06821308,0.72256922,0.6503123,61.75746945
3696,90,Del,p11,1040,2.10444697,2.09047897,2.038217,0.80163541,0.7856027,63.32703159,1.30753028,1.252614,62.75738416,0.64789906,0.6219831,64.5907839,0.88187411,0.7936867,64.31528587
3697,10,Del,p11,1050,1.996109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3698,30,Del,p11,1050,0.84141376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,50,Del,p11,1050,2.9023669,2.7700189,2.663787,1.1318668,1.101663,59.54056095,1.6454276,1.562124,57.4400771,0.82935886,0.7961845,61.9350025,0.92886277,0.8359765,61.65104521
3700,90,Del,p11,1050,1.76236208,1.75980308,1.715808,0.66199388,0.648754,63.57850125,1.11383508,1.067054,62.87611873,0.55159719,0.5295333,64.801309,0.75588544,0.6802969,64.37784591
3701,10,Del,p11,1060,2.170674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,30,Del,p11,1060,0.79954642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,50,Del,p11,1060,3.3072594,3.2221744,3.097141,1.3695313,1.332665,59.68048084,1.85913266,1.764476,57.2407899,1.04193749,1.00026,61.8642123,1.0559836,0.9503852,61.51322537
3704,90,Del,p11,1060,1.31951552,1.31250052,1.279688,0.49655745,0.4866263,63.5580506,0.8278309,0.793062,62.86206879,0.41573323,0.3991039,64.78440326,0.560825,0.5047425,64.38489131
3705,10,Del,p11,1070,2.385191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,30,Del,p11,1070,0.75151923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,50,Del,p11,1070,3.0420495,2.9562155,2.838362,1.31768544,1.281584,59.63181266,1.64158486,1.556777,57.12841017,1.02882636,0.9876733,61.60563923,0.93152211,0.8383699,61.19807736
3708,90,Del,p11,1070,1.25357974,1.24038974,1.20938,0.487354899,0.4776078,63.44440983,0.76385386,0.731772,62.82410915,0.40723989,0.3909503,64.70119859,0.51684433,0.4651599,64.31174097
3709,10,Del,p11,1080,1.403029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,30,Del,p11,1080,0.61742095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,50,Del,p11,1080,2.7702221,2.7134991,2.605861,1.26437579,1.22991,59.52609378,1.45078053,1.375951,56.76535429,1.00971781,0.9693291,61.30050258,0.828503,0.7456527,60.7682075
3712,90,Del,p11,1080,1.00449208,0.99306708,0.9682404,0.396379694,0.3884521,63.43346322,0.60520699,0.5797883,62.70405077,0.3356774,0.3222503,64.68718571,0.40758133,0.3668232,64.2304767
3713,10,Del,p11,1090,0.6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
